,budget,tconst,poster_path,production_countries,revenue,status,production_companies_name,production_companies_country,Unnamed: 0,titleType,primaryTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,nconst,category,characters,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title,genre,director_principal
6096,14000000,tt0437232,/2sgujWX2yWH7REnDI35ZZXsqPiV.jpg,"['FR', 'GB', 'US', 'ZA']",5710236,Released,"['Working Title Films', 'Mirage Enterprises', 'StudioCanal']","['GB', 'US', 'FR']",52866,movie,Catch a Fire,0,2006-01-01,101,"Biography,Drama,History",6.7,10609,nm0637518,nm0000209,actor,"[""Col. Nic Vos""]",Tim Robbins,1958-01-01,,"actor,producer,director","tt0327056,tt0112818,tt0105151,tt0091225",Au nom de la liberté,Biography,Phillip Noyce
6106,40000000,tt0482571,/bdN3gXuIZYaJP7ftKK2sU0nPtEA.jpg,"['GB', 'US']",109676311,Released,"['Warner Bros. Pictures', 'Touchstone Pictures', 'Newmarket Films', 'Syncopy']","['US', 'US', 'US', 'GB']",411,movie,The Prestige,0,2006-01-01,130,"Drama,Mystery,Sci-Fi",8.5,1355115,nm0634240,nm0413168,actor,"[""Robert Angier""]",Hugh Jackman,1968-01-01,,"actor,soundtrack,producer","tt0120903,tt1707386,tt0458525,tt3315342",Le Prestige,Drama,Christopher Nolan
6116,70000000,tt0443489,/sG5JyOj8Spe13QkNJMH8b5kzQUh.jpg,['US'],154937680,Released,"['Laurence Mark Productions', 'Paramount', 'DreamWorks Pictures']","['US', 'US', 'US']",41437,movie,Dreamgirls,0,2006-01-01,130,"Drama,Music,Musical",6.6,75113,nm0174374,nm0000552,actor,"[""James 'Thunder' Early""]",Eddie Murphy,1961-01-01,,"actor,writer,producer","tt0443489,tt0126029,tt0094898,tt0117218",Dreamgirls,Drama,Bill Condon
6125,500000,tt0056241,/3dI6UVM5W1sz3MU9gNK5nVDcAyQ.jpg,['US'],2500000,Released,['Playfilm Productions'],[''],12512,movie,The Miracle Worker,0,1962-01-01,106,"Biography,Drama",8.1,19432,nm0671957,nm0000843,actress,"[""Annie Sullivan""]",Anne Bancroft,1931-01-01,2005-01-01,"actress,soundtrack,director","tt0056241,tt0076843,tt0061722,tt0119223",Miracle en Alabama,Biography,Arthur Penn
6134,25000000,tt0449467,/cDy5iZL2C01jiT5wDSE4jOvoT52.jpg,"['FR', 'JP', 'MX', 'MA', 'US']",135330182,Released,"['Babel Productions Inc.', 'Paramount', 'Paramount Vantage', 'MRC', 'Anonymous Content', 'Central Films']","['', 'US', 'US', 'US', 'US', '']",62361,movie,Babel,0,2006-01-01,143,Drama,7.5,308000,nm0327944,nm0326512,producer,unknown,Steve Golin,1955-01-01,2019-01-01,"producer,actor","tt0120601,tt0338013,tt1895587,tt1663202",Babel,Drama,Alejandro G. Iñárritu
6143,15000000,tt0436697,/v08RH5Cx9EFAQMBWQuE5jHAgHYs.jpg,"['FR', 'IT', 'GB']",123384128,Released,"['Granada Productions', 'Pathé Renn Productions', 'BIM Distribuzione']","['GB', 'FR', 'IT']",38044,movie,The Queen,0,2006-01-01,103,"Biography,Drama",7.3,113489,nm0001241,nm0000545,actress,"[""The Queen""]",Helen Mirren,1945-01-01,,"actress,producer,director","tt1245526,tt0436697,tt0975645,tt0280707",The Queen,Biography,Stephen Frears
6153,40000000,tt0134119,/6ojHgqtIR41O2qLKa7LFUVj0cZa.jpg,['US'],128798265,Released,"['Timnick Films', 'Paramount', 'Miramax', 'Mirage Enterprises']","['', 'US', 'US', 'US']",3000,movie,The Talented Mr. Ripley,0,1999-01-01,139,"Crime,Drama,Thriller",7.4,217523,nm0005237,nm0383604,writer,unknown,Patricia Highsmith,1921-01-01,1995-01-01,writer,"tt1976000,tt0134119,tt0044079,tt2402927",Le talentueux Mr. Ripley,Crime,Anthony Minghella
6162,11500000,tt0107943,/qtwipjmSypSQuSvz5BNirSxZqbg.jpg,"['GB', 'US']",23237911,Released,"['Columbia Pictures', 'Merchant Ivory Productions']","['US', 'US']",17456,movie,The Remains of the Day,0,1993-01-01,134,"Drama,Romance",7.8,77649,nm0412465,nm0001566,producer,unknown,Mike Nichols,1931-01-01,2014-01-01,"director,producer,miscellaneous","tt0376541,tt0061722,tt0115685,tt0061184",Les vestiges du jour,Drama,James Ivory
6172,24000000,tt0479143,/xUylDspiTKU3cYzZNeLsN8Krv12.jpg,['US'],155929020,Released,"['Rogue Marble', 'Columbia Pictures', 'Revolution Studios', 'Metro-Goldwyn-Mayer', 'Winkler Films']","['', 'US', 'US', 'US', 'US']",29301,movie,Rocky Balboa,0,2006-01-01,102,"Action,Drama,Sport",7.1,223081,nm0000230,nm0000230,actor,"[""Rocky Balboa""]",Sylvester Stallone,1946-01-01,,"actor,writer,producer","tt0089927,tt0084602,tt0075148,tt3076658",Rocky Balboa,Action,Sylvester Stallone
6181,85000000,tt0343737,/ruyJwuDdxFJB0Tvumm1DKPRlC2p.jpg,"['FR', 'US']",100266865,Released,"['Morgan Creek Entertainment', 'Universal Pictures', 'American Zoetrope', 'Tribeca Productions', 'StudioCanal']","['US', 'US', 'US', 'US', 'FR']",27134,movie,The Good Shepherd,0,2006-01-01,167,"Drama,History,Thriller",6.7,105156,nm0000134,nm0000134,actor,"[""Bill Sullivan""]",Robert De Niro,1943-01-01,,"actor,producer,soundtrack","tt0075314,tt0081398,tt0101540,tt0070379",Raisons d'état,Drama,Robert De Niro
6190,50000000,tt0367959,/7FTDMQoac0uqJUquZk4KenDzLMZ.jpg,"['CZ', 'FR', 'IT', 'GB', 'US']",82169884,Released,"['Young Hannibal Productions', 'Carthago Films', 'Dino De Laurentiis Company', 'ETIC Films', 'Quinta Communications', 'Zephyr Films', 'Ingenious Media', 'The Weinstein Company', 'Metro-Goldwyn-Mayer']","['', 'IT', 'US', '', 'FR', 'GB', 'GB', 'US', 'US']",6708,movie,Hannibal Rising,0,2007-01-01,121,"Adventure,Crime,Drama",6.1,112389,nm0916424,nm0209569,producer,unknown,Dino De Laurentiis,1919-01-01,2010-01-01,"producer,miscellaneous,production_manager","tt0066549,tt0050783,tt0080745,tt0047528",Hannibal Lecter - Les origines du mal,Adventure,Peter Webber
6200,0,tt0427969,/fhLRUXpVGBsDL2dMWkOwuPNzlrq.jpg,"['CA', 'US']",16803753,Released,"['Focus Features', 'Miramax', 'Back Lot Pictures']","['US', 'US', '']",38411,movie,Hollywoodland,0,2006-01-01,126,"Biography,Crime,Drama",6.5,35057,nm0002339,nm0001364,actor,"[""Eddie Mannix""]",Bob Hoskins,1942-01-01,2014-01-01,"actor,soundtrack,director","tt0108255,tt0081070,tt0096438,tt0091538",Hollywoodland,Biography,Allen Coulter
6209,110000000,tt0259324,/8LaVQiXBsnlo7MXCPK1nXTVARUZ.jpg,['US'],228738393,Released,"['Crystal Sky Pictures', 'Relativity Media', 'Michael De Luca Productions', 'GH One', 'Vengeance Productions Pty. Ltd.', 'Columbia Pictures', 'Marvel Studios']","['US', 'US', 'US', '', '', 'US', 'US']",45792,movie,Ghost Rider,0,2007-01-01,110,"Action,Fantasy,Thriller",5.3,243840,nm0425756,nm0000115,actor,"[""Johnny Blaze"",""Ghost Rider""]",Nicolas Cage,1964-01-01,,"actor,producer,soundtrack","tt0113627,tt0435705,tt0119094,tt0117500",Ghost Rider,Action,Mark Steven Johnson
6219,19000000,tt0498380,/kZokxQtzMPURvijWYFuvh1fAvnv.jpg,"['JP', 'US']",68673228,Released,"['DreamWorks Pictures', 'Warner Bros. Pictures', 'Amblin Entertainment', 'Malpaso Productions']","['US', 'US', 'US', 'US']",14568,movie,Letters from Iwo Jima,0,2006-01-01,141,"Action,Adventure,Drama",7.9,165543,nm0000142,nm0000142,director,unknown,Clint Eastwood,1930-01-01,,"actor,producer,director","tt0112579,tt1205489,tt0105695,tt0405159",Lettres d'Iwo Jima,Action,Clint Eastwood
6229,18000000,tt0441774,/qnQK4JUwEUFDKt7dSMY2fJmhv2f.jpg,['US'],2520000,Released,"['Millennium Films', 'EFO Films']","['US', 'US']",30918,movie,Lonely Hearts,0,2006-01-01,108,"Biography,Crime,Drama",6.4,21884,nm0733149,nm0000237,actor,"[""Elmer Robinson""]",John Travolta,1954-01-01,,"actor,soundtrack,producer","tt0113161,tt0076666,tt0077631,tt0110912",Coeurs perdus,Biography,Todd Robinson
6238,0,tt0443456,/fiSESOsJWltRnjJFQbeD9B9SEGQ.jpg,"['GB', 'US']",8974829,Released,"['Miramax', 'Mirage Enterprises']","['US', 'US']",19956,movie,Breaking and Entering,0,2006-01-01,120,"Crime,Drama,Romance",6.5,22767,nm0005237,nm0001628,producer,unknown,Sydney Pollack,1934-01-01,2008-01-01,"director,producer,actor","tt0084805,tt0465538,tt0120663,tt0089755",Par effraction,Crime,Anthony Minghella
6248,0,tt0485241,/yD6skMZZq0Rgn2NhI9dk4B2Dipu.jpg,['FR'],0,Released,['Fin Août Productions'],['FR'],64878,movie,"Don't Worry, I'm Fine",0,2006-01-01,92,Drama,7.3,11000,nm0513371,nm0003607,composer,unknown,Nicola Piovani,1946-01-01,,"composer,soundtrack,music_department","tt7736478,tt0118799,tt0208990,tt0419198","Je vais bien, ne t'en fais pas",Drama,Philippe Lioret
6257,11000000,tt0468492,/dEDLY3KeghKFzks5nTDWdigVikr.jpg,"['JP', 'KR']",88489643,Released,"['Chungeorahm Film', 'Boston Investments', 'Cowell Investment Capital Co.', 'IMM Venture Capital', 'Knowledge & Creation Ventures', 'M-Venture Investment', 'OCN', 'Sego Entertainment', 'Seoul Broadcasting System', 'Tube Pictures', 'Cineclick Asia', 'Happinet Pictures', 'CJ Entertainment', 'Showbox']","['KR', '', '', 'KR', '', '', 'KR', '', 'KR', 'KR', 'KR', 'JP', 'KR', 'KR']",79834,movie,The Host,0,2006-01-01,120,"Drama,Horror,Sci-Fi",7.1,125745,nm0094435,nm0814280,actor,"[""Park Gang-Doo""]",Song Kang-ho,1967-01-01,,actor,"tt1706620,tt6751668,tt0468492,tt0353969",The Host,Drama,Bong Joon Ho
6267,0,tt0490084,/wQtGQnr5RPnmzSfV9zUcgh8R9NX.jpg,['US'],69485490,Released,"['Gold Circle Films', 'Universal Pictures', 'Mandate International']","['US', 'US', 'US']",24981,movie,Because I Said So,0,2007-01-01,102,"Comedy,Romance",5.6,39160,nm0499724,nm0000473,actress,"[""Daphne Wilder""]",Diane Keaton,1946-01-01,,"actress,producer,director","tt0337741,tt0082979,tt0075686,tt0073312",A la recherche de l'homme parfait,Comedy,Michael Lehmann
6277,15000000,tt0465551,/ymFybaA0r7MpwWnmUCFHYAT6Djb.jpg,"['US', 'GB']",49814392,Released,"['Fox Searchlight Pictures', 'DNA Films', 'UK Film Council', 'BBC Film', 'Scott Rudin Productions', 'Ingenious Media']","['US', 'GB', 'GB', 'GB', 'US', 'GB']",50576,movie,Notes on a Scandal,0,2006-01-01,92,"Crime,Drama,Romance",7.4,81000,nm0264236,nm0001275,composer,unknown,Philip Glass,1937-01-01,,"composer,soundtrack,music_department","tt0119485,tt0443543,tt0120382,tt0274558",Chronique d'un scandale,Crime,Richard Eyre
6287,30000000,tt0420223,/nCzcepubwShvZ4vbCsygQNgF2Z1.jpg,['US'],53653224,Released,"['Three Strange Angels', 'Mandate Pictures', 'Mandate International', 'Columbia Pictures']","['', 'US', 'US', 'US']",18324,movie,Stranger Than Fiction,0,2006-01-01,113,"Comedy,Drama,Fantasy",7.5,231803,nm0286975,nm0000163,actor,"[""Professor Jules Hilbert""]",Dustin Hoffman,1937-01-01,,"actor,soundtrack,producer","tt0095953,tt0061722,tt0064665,tt0084805",L'incroyable destin de Harold Crick,Comedy,Marc Forster
6296,60000000,tt0398808,/3xFxGodKPMFLheS8rujFSmLfcq4.jpg,['US'],137587063,Released,"['Lauren Levine Productions Inc.', 'Walden Media', 'Hal Lieberman Company', 'Walt Disney Pictures']","['', 'US', '', 'US']",64039,movie,Bridge to Terabithia,0,2007-01-01,96,"Drama,Family,Fantasy",7.2,162928,nm0190780,nm0001598,actor,"[""Jack Aarons""]",Robert Patrick,1958-01-01,,"actor,producer","tt0419946,tt0133751,tt0106912,tt0103064",Le secret de Térabithia,Drama,Gabor Csupo
6306,20000000,tt0421073,/csXyZ1BsDBlH0PXkOFWxggEf9WF.jpg,['US'],66476363,Released,"['Fox Searchlight Pictures', 'Regency Enterprises', 'Dune Entertainment III', 'Yari Film Group (YFG)', 'EFO Films']","['US', 'US', 'US', '', 'US']",53989,movie,Street Kings,0,2008-01-01,109,"Action,Crime,Thriller",6.8,116134,nm0043742,nm0000206,actor,"[""Detective Tom Ludlow""]",Keanu Reeves,1964-01-01,,"actor,producer,soundtrack","tt0102685,tt0234215,tt0133093,tt0111257",Au bout de la nuit,Action,David Ayer
6316,150000000,tt0396555,/dBFnxopMSB3vKPV4Zl1wDYuurCn.jpg,['US'],169332978,Released,"['Walt Disney Pictures', 'Walt Disney Animation Studios']","['US', 'US']",65355,movie,Meet the Robinsons,0,2007-01-01,95,"Adventure,Animation,Comedy",6.8,104342,nm0027459,nm0000291,actress,"[""Mildred""]",Angela Bassett,1958-01-01,,"actress,producer,director","tt9114286,tt0114558,tt0118884,tt1825683",La famille Robinson,Adventure,Stephen J. Anderson
6326,25000000,tt0453451,/zbAlwsJNxfo4VfTy9peDo7itJ0I.jpg,"['FR', 'DE', 'GB']",232225908,Released,"['Tiger Aspect Productions', 'Working Title Films', 'Universal Pictures', 'StudioCanal']","['GB', 'GB', 'US', 'FR']",51677,movie,Mr. Bean's Holiday,0,2007-01-01,90,"Comedy,Family",6.4,129037,nm0070436,nm0000353,actor,"[""Carson Clay""]",Willem Dafoe,1955-01-01,,"actor,soundtrack,producer","tt5649144,tt0145487,tt7984734,tt6938828",Les Vacances de Mr. Bean,Comedy,Steve Bendelack
6336,65000000,tt0416449,/bH82UMPNU9hx3qzjyHUnwghqmDS.jpg,"['BG', 'CA', 'US']",456082343,Released,"['Virtual Studios', 'Legendary Pictures', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM', 'Nimar Studios', 'Warner Bros. Pictures', 'Cruel & Unusual Films', ""Mel's Cite du Cinema""]","['US', 'US', 'US', 'US', 'BG', 'US', 'US', '']",62186,movie,300,0,2006-01-01,117,"Action,Drama",7.6,832531,nm0811583,nm0588340,writer,unknown,Frank Miller,1957-01-01,,"writer,producer,actor","tt0416449,tt0401792,tt0458481,tt0831887",300,Action,Zack Snyder
6346,50000000,tt0448134,/tM8meWkPrshbp0s5BmLpcgNX72e.jpg,"['GB', 'US']",34806812,Released,"['Ingenious Media', 'Moving Picture Company', 'UK Film Council', 'DNA Films']","['GB', 'GB', 'GB', 'GB']",69604,movie,Sunshine,0,2007-01-01,107,"Sci-Fi,Thriller",7.2,255621,nm0000965,nm0000965,director,unknown,Danny Boyle,1956-01-01,,"director,producer,actor","tt0111149,tt1010048,tt0289043,tt1542344",Sunshine,Sci-Fi,Danny Boyle
6355,34000000,tt0453556,/ksguZE9rTtsRJlhTO59WNmPNjOR.jpg,"['HK', 'US']",95608995,Released,"['Imagi Animation Studios', 'The Weinstein Company', 'Warner Bros. Pictures', 'Mirage Studios']","['HK', 'US', 'US', 'US']",61965,movie,TMNT,0,2007-01-01,87,"Action,Adventure,Animation",6.2,65996,nm1083489,nm0538683,actor,"[""Splinter""]",Mako,1933-01-01,2006-01-01,"actor,soundtrack,production_designer","tt0120102,tt0087078,tt0213149,tt0082198",TMNT: les tortues ninja,Action,Kevin Munroe
6365,15000000,tt0309987,/gBb7GGaFYPu7nEUYvC8G4LaJJN1.jpg,"['FR', 'IT', 'GB']",15121165,Released,"['Fiction Films', 'Recorded Picture Company', 'Peninsula Films', 'Fox Searchlight Pictures']","['', 'GB', 'FR', 'US']",20351,movie,The Dreamers,0,2003-01-01,115,"Drama,Romance",7.1,125251,nm0000934,nm0000934,director,unknown,Bernardo Bertolucci,1941-01-01,2018-01-01,"writer,director,producer","tt0093389,tt0117737,tt0070849,tt0065571",Innocents: The Dreamers,Drama,Bernardo Bertolucci
6374,1000000,tt0397619,/w0cn9vwzkheuCT2a2MStdnadOyh.jpg,['KR'],328161,Released,"['Kim Ki Duk Film', 'Show East']","['KR', 'KR']",79593,movie,Samaritan Girl,0,2004-01-01,97,Drama,7.0,13824,nm1104118,nm1104118,director,unknown,Kim Ki-duk,1960-01-01,2020-01-01,"writer,director,producer","tt2299842,tt0423866,tt0374546,tt0255589",Samaria,Drama,Kim Ki-duk
6383,0,tt0423866,/hr8ghKbdo3UGUROYafpN38Sohfe.jpg,"['KR', 'JP']",3403957,Released,"['Kim Ki Duk Film', 'Cineclick Asia', 'Happinet Pictures', 'Chungeorahm Film']","['KR', 'KR', 'JP', 'KR']",79602,movie,3-Iron,0,2004-01-01,88,"Crime,Drama,Romance",7.9,56334,nm1104118,nm1104118,director,unknown,Kim Ki-duk,1960-01-01,2020-01-01,"writer,director,producer","tt2299842,tt0423866,tt0374546,tt0255589",Locataires,Crime,Kim Ki-duk
6390,18000000,tt0118689,/IwrDPrB4d2DMcpnGkvan46yINL.jpg,"['GB', 'US']",251212670,Released,"['Universal Pictures', 'PolyGram Filmed Entertainment', 'Working Title Films', 'Tiger Aspect Productions']","['US', 'US', 'GB', 'GB']",11088,movie,Bean,0,1997-01-01,89,"Adventure,Comedy,Family",6.5,107455,nm0809321,nm0590055,actor,"[""Chairman""]",John Mills,1908-01-01,2005-01-01,"actor,soundtrack,producer","tt0038574,tt0047094,tt0060395,tt0054357",Bean,Adventure,Mel Smith
6400,0,tt0275309,/eb02dpopuAhuThf7nXAAwKtAF88.jpg,['US'],0,Released,"['Agi Orsi Productions', 'Vans (US)']","['US', '']",40800,movie,Dogtown and Z-Boys,0,2001-01-01,91,"Documentary,Sport",7.6,13098,nm0672769,nm0000576,actor,"[""Narrator""]",Sean Penn,1960-01-01,,"actor,director,producer","tt0327056,tt0315733,tt1013753,tt0112818",Dogtown and Z-Boys,Documentary,Stacy Peralta
6409,0,tt0120868,/jKWm6eO4ixba1orKT7idx5FJLrK.jpg,['ES'],0,Released,"['Cartel', 'Rocabruno S.A.', 'Amiguetes Entertainment']","['ES', 'ES', 'ES']",64871,movie,"Torrente, el brazo tonto de la ley",0,1998-01-01,97,"Comedy,Crime",6.8,12895,nm0782213,nm0351006,producer,unknown,Andrés Vicente Gómez,1943-01-01,,"producer,writer,executive","tt0211842,tt0112922,tt0101025,tt0255067","Torrente, le bras gauche de la loi",Comedy,Santiago Segura
6416,7000000,tt0144084,/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,"['CA', 'US']",34266564,Released,"['Muse Productions', 'Pressman Film', 'Lionsgate']","['US', 'US', 'US']",27917,movie,American Psycho,0,2000-01-01,102,"Crime,Drama,Horror",7.6,646880,nm0366004,nm0696299,producer,unknown,Edward R. Pressman,1943-01-01,2023-01-01,"producer,actor,music_department","tt2388986,tt0094291,tt0109506,tt0144084",American Psycho,Crime,Mary Harron
6426,12000000,tt0120679,/a4hgR6aKoohB6MHni171jbi9BkU.jpg,"['CA', 'MX', 'US']",56298474,Released,"['Miramax', 'Lions Gate Films', 'Ventanarosa Productions', 'Handprint Entertainment']","['US', 'US', '', '']",63758,movie,Frida,0,2002-01-01,123,"Biography,Drama,Romance",7.3,91941,nm0853380,nm0000547,actor,"[""Diego Rivera""]",Alfred Molina,1953-01-01,,"actor,producer,soundtrack","tt0316654,tt0175880,tt0120679,tt0118749",Frida,Biography,Julie Taymor
6436,0,tt0254455,/gvErAg9bv7xOO3B40gottv6Bqip.jpg,"['ES', 'FR']",7640680,Released,"['Alicia Produce S L', 'StudioCanal', 'Canal+ España', 'Sogecine', 'Sogepaq', 'TVE']","['', 'FR', 'ES', 'ES', '', 'ES']",70454,movie,Sex and Lucía,0,2001-01-01,128,"Drama,Romance",7.0,37626,nm0575523,nm0407076,composer,unknown,Alberto Iglesias,1955-01-01,,"composer,music_department,soundtrack","tt0387131,tt0913425,tt1189073,tt1340800",Lucia et le sexe,Drama,Julio Medem
6445,4000000,tt0285742,/rPhs7Mw4ql2CotjxDCwUs5PBPxo.jpg,['US'],44909486,Released,"['Lions Gate Films', 'Lee Daniels Entertainment']","['US', 'US']",59062,movie,Monster's Ball,0,2001-01-01,111,"Drama,Romance",7.1,91253,nm0286975,nm0000671,actor,"[""Hank Grotowski""]",Billy Bob Thornton,1955-01-01,,"actor,writer,soundtrack","tt0285742,tt0120324,tt0117666,tt0243133",À l'ombre de la haine,Drama,Marc Forster
6454,1000000,tt0075148,/hEjK9A9BkNXejFW4tfacVAEHtkn.jpg,['US'],117250402,Released,['Winkler Films'],['US'],21149,movie,Rocky,0,1976-01-01,120,"Drama,Sport",8.1,593503,nm0000814,nm0005563,producer,unknown,Irwin Winkler,1931-01-01,,"producer,writer,director","tt3076658,tt0264796,tt0075148,tt0099685",Rocky,Drama,John G. Avildsen
6463,7000000,tt0079817,/t2WuqQ0Jbyaql1WXNFx9dr6Ldpt.jpg,['US'],85182160,Released,"['Winkler Films', 'United Artists']","['US', 'US']",21158,movie,Rocky II,0,1979-01-01,119,"Drama,Sport",7.3,218865,nm0000230,nm0005563,producer,unknown,Irwin Winkler,1931-01-01,,"producer,writer,director","tt3076658,tt0264796,tt0075148,tt0099685","Rocky 2, la revanche",Drama,Sylvester Stallone
6471,15000000,tt0083944,/a9sa6ERZCpplbPEO7OMWE763CLD.jpg,['US'],125212904,Released,"['Carolco Pictures', 'Anabasis N.V.', 'Elcajo Productions', 'Cinema 84']","['US', 'US', '', 'US']",13300,movie,First Blood,0,1982-01-01,93,"Action,Adventure,Thriller",7.7,260361,nm0467646,nm0000025,composer,unknown,Jerry Goldsmith,1929-01-01,2004-01-01,"music_department,soundtrack,composer","tt0117731,tt0077269,tt0119488,tt0112715",Rambo,Action,Ted Kotcheff
6481,44000000,tt0089880,/pzPdwOitmTleVE3YPMfIQgLh84p.jpg,"['US', 'MX']",300400432,Released,"['Carolco Pictures', 'Estudios Churubusco Azteca', 'Anabasis N.V.']","['US', 'MX', 'US']",13356,movie,Rambo: First Blood Part II,0,1985-01-01,96,"Action,Adventure,Thriller",6.5,174066,nm0181902,nm0000025,composer,unknown,Jerry Goldsmith,1929-01-01,2004-01-01,"music_department,soundtrack,composer","tt0117731,tt0077269,tt0119488,tt0112715",Rambo II : La Mission,Action,George P. Cosmatos
6491,63000000,tt0095956,/UJvIpryPRrstX4nhOKg7VRk3k2.jpg,['US'],189015611,Released,"['TriStar Pictures', 'Carolco Pictures']","['US', 'US']",13384,movie,Rambo III,0,1988-01-01,102,"Action,Adventure,Thriller",5.8,134723,nm0003423,nm0000025,composer,unknown,Jerry Goldsmith,1929-01-01,2004-01-01,"music_department,soundtrack,composer","tt0117731,tt0077269,tt0119488,tt0112715",Rambo III,Action,Peter MacDonald
6500,17000000,tt0084602,/3avfzaUDxMieyEgGPopVvh8ABXR.jpg,['US'],270000000,Released,"['Winkler Films', 'United Artists']","['US', 'US']",21166,movie,Rocky III,0,1982-01-01,99,"Drama,Sport",6.8,199728,nm0000230,nm0005563,producer,unknown,Irwin Winkler,1931-01-01,,"producer,writer,director","tt3076658,tt0264796,tt0075148,tt0099685","Rocky III, l'oeil du tigre",Drama,Sylvester Stallone
6509,100000000,tt0450259,/tnLxPpajkbVdbQl5B9CuD7sSpz9.jpg,"['DE', 'US']",171720398,Released,"['Virtual Studios', 'Spring Creek Productions', 'Bedford Falls Productions', 'Initial Entertainment Group', 'Lonely Film Productions GmbH & Co. KG.', 'Warner Bros. Pictures', 'Liberty Pictures']","['US', 'US', 'US', 'US', 'DE', 'US', 'US']",48573,movie,Blood Diamond,0,2006-01-01,143,"Adventure,Drama,Thriller",8.0,560494,nm0001880,nm0000124,actress,"[""Maddy Bowen""]",Jennifer Connelly,1970-01-01,,actress,"tt0180093,tt0315983,tt0286716,tt0268978",Blood Diamond,Adventure,Edward Zwick
6519,31000000,tt0089927,/jmvpwgW5M2kduR9zB0q8qGFC4zM.jpg,['US'],300473716,Released,"['Winkler Films', 'United Artists']","['US', 'US']",21184,movie,Rocky IV,0,1985-01-01,91,"Drama,Sport",6.9,214344,nm0000230,nm0005563,producer,unknown,Irwin Winkler,1931-01-01,,"producer,writer,director","tt3076658,tt0264796,tt0075148,tt0099685",Rocky IV,Drama,Sylvester Stallone
6528,42000000,tt0100507,/tevHaVxtrMTaUi8f3YjLWYSSY8A.jpg,['US'],119946358,Released,"['United Artists', 'Winkler Films']","['US', 'US']",21202,movie,Rocky V,0,1990-01-01,104,"Drama,Sport",5.3,143269,nm0000814,nm0005563,producer,unknown,Irwin Winkler,1931-01-01,,"producer,writer,director","tt3076658,tt0264796,tt0075148,tt0099685",Rocky V,Drama,John G. Avildsen
6537,0,tt0313670,/p5h50WEZQ4pRFffnSULqL4cEuLp.jpg,"['DE', 'ES', 'GB']",0,Released,"['Alta Films S.A.', 'TTornasol Films S.A.']","['ES', '']",20838,movie,Sweet Sixteen,0,2002-01-01,106,"Crime,Drama",7.4,15428,nm0516360,nm0516360,director,unknown,Ken Loach,1936-01-01,,"director,writer,producer","tt5168192,tt1924394,tt0064541,tt0460989",Sweet Sixteen,Crime,Ken Loach
